'train_defense_2vs29', 0.0, 0.0, 300.52, 25, 7513, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/2vs2.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_2vs2_9/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play0', -0.2535211267605634, -0.2535211267605634, 133.26760563380282, 71, 9462, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_0/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play1', -0.2465753424657534, -0.2465753424657534, 133.13698630136986, 73, 9719, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_1/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play2', -0.13793103448275862, -0.13793103448275862, 158.81034482758622, 58, 9211, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_2/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play3', -0.23684210526315788, -0.23684210526315788, 131.46052631578948, 76, 9991, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_3/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play4', -0.2676056338028169, -0.2676056338028169, 141.54929577464787, 71, 10050, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_4/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play5', -0.23076923076923078, -0.23076923076923078, 148.63076923076923, 65, 9661, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_5/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play6', -0.16666666666666666, -0.16666666666666666, 133.93055555555554, 72, 9643, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_6/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play7', -0.22580645161290322, -0.22580645161290322, 153.6451612903226, 62, 9526, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_7/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play8', -0.18518518518518517, -0.18518518518518517, 115.98765432098766, 81, 9395, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_8/checkpoints/final_00610'
'train_defense_3vs3_side_buildup_play9', -0.24691358024691357, -0.24691358024691357, 123.50617283950618, 81, 10004, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs3_side_buildup_play.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_3vs3_side_buildup_play_9/checkpoints/final_00610'
'train_defense_counterattack_3vs20', -0.3103448275862069, -0.3103448275862069, 84.73275862068965, 116, 9829, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_0/checkpoints/final_00610'
'train_defense_counterattack_3vs21', -0.40384615384615385, -0.40384615384615385, 97.24038461538461, 104, 10113, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_1/checkpoints/final_00610'
'train_defense_counterattack_3vs22', -0.32926829268292684, -0.32926829268292684, 116.73170731707317, 82, 9572, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_2/checkpoints/final_00610'
'train_defense_counterattack_3vs23', -0.3, -0.3, 86.84166666666667, 120, 10421, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_3/checkpoints/final_00610'
'train_defense_counterattack_3vs24', -0.3181818181818182, -0.3181818181818182, 93.53636363636363, 110, 10289, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_4/checkpoints/final_00610'
'train_defense_counterattack_3vs25', -0.3448275862068966, -0.3448275862068966, 110.36781609195403, 87, 9602, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_5/checkpoints/final_00610'
'train_defense_counterattack_3vs26', -0.33620689655172414, -0.33620689655172414, 86.85344827586206, 116, 10075, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_6/checkpoints/final_00610'
'train_defense_counterattack_3vs27', -0.3305084745762712, -0.3305084745762712, 88.04237288135593, 118, 10389, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_7/checkpoints/final_00610'
'train_defense_counterattack_3vs28', -0.3142857142857143, -0.3142857142857143, 94.4, 105, 9912, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_8/checkpoints/final_00610'
'train_defense_counterattack_3vs29', -0.37, -0.37, 99.66, 100, 9966, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/3vs2_counterattack.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_counterattack_3vs2_9/checkpoints/final_00610'
'train_defense_goalkeeper_vs_attacker0', -0.03937007874015748, -0.03937007874015748, 82.08661417322834, 127, 10425, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/goalkeeper_vs_opponent.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_goalkeeper_vs_attacker_0/checkpoints/final_00610'
'train_defense_goalkeeper_vs_attacker1', -0.03125, -0.03125, 80.796875, 128, 10342, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/goalkeeper_vs_opponent.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_goalkeeper_vs_attacker_1/checkpoints/final_00610'
'train_defense_goalkeeper_vs_attacker2', -0.05172413793103448, -0.05172413793103448, 89.01724137931035, 116, 10326, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/goalkeeper_vs_opponent.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_goalkeeper_vs_attacker_2/checkpoints/final_00610'
'train_defense_goalkeeper_vs_attacker3', -0.07575757575757576, -0.07575757575757576, 79.3409090909091, 132, 10473, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/goalkeeper_vs_opponent.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_goalkeeper_vs_attacker_3/checkpoints/final_00610'
'train_defense_goalkeeper_vs_attacker4', -0.059322033898305086, -0.059322033898305086, 90.23728813559322, 118, 10648, '/home/ubuntu/ScenicGFootBall/training/gfrl/_scenarios/defense/goalkeeper_vs_opponent.scenic', '/home/ubuntu/ScenicGFootBall/ppo/defense/defense_goalkeeper_vs_attacker_4/checkpoints/final_00610'
